Entity,Year,Urban,Population
Sub-Saharan Africa,1950-01-01,11.102419300000001,179006530.0
Sub-Saharan Africa,1951-01-01,11.42835594,182372741.0
Sub-Saharan Africa,1952-01-01,11.76594826,185911913.0
Sub-Saharan Africa,1953-01-01,12.11568007,189614211.0
Sub-Saharan Africa,1954-01-01,12.47739633,193473914.0
Sub-Saharan Africa,1955-01-01,12.85058657,197489512.0
Sub-Saharan Africa,1956-01-01,13.23600907,201663881.00000003
Sub-Saharan Africa,1957-01-01,13.63245221,206004213.99999997
Sub-Saharan Africa,1958-01-01,14.03825383,210521193.0
Sub-Saharan Africa,1959-01-01,14.46088595,215228172.0
Sub-Saharan Africa,1960-01-01,14.8944198,220137978.0
Sub-Saharan Africa,1961-01-01,15.19558866,225259888.0
Sub-Saharan Africa,1962-01-01,15.50232493,230596360.0
Sub-Saharan Africa,1963-01-01,15.82635801,236142388.0
Sub-Saharan Africa,1964-01-01,16.16563611,241888411.00000003
Sub-Saharan Africa,1965-01-01,16.51505865,247830919.0
Sub-Saharan Africa,1966-01-01,16.85847917,253971903.00000003
Sub-Saharan Africa,1967-01-01,17.20948079,260325438.0
Sub-Saharan Africa,1968-01-01,17.5689453,266914200.0
Sub-Saharan Africa,1969-01-01,17.93913124,273767176.99999994
Sub-Saharan Africa,1970-01-01,18.30027941,280908111.00000006
Sub-Saharan Africa,1971-01-01,18.69820877,288346191.0
Sub-Saharan Africa,1972-01-01,19.1113563,296085289.0
Sub-Saharan Africa,1973-01-01,19.53233714,304135116.99999994
Sub-Saharan Africa,1974-01-01,19.96771493,312504590.0
Sub-Saharan Africa,1975-01-01,20.41687196,321200537.0
Sub-Saharan Africa,1976-01-01,20.88222017,330231905.0
Sub-Saharan Africa,1977-01-01,21.34038898,339600822.00000006
Sub-Saharan Africa,1978-01-01,21.8038603,349297115.0
Sub-Saharan Africa,1979-01-01,22.20954095,359304904.0
Sub-Saharan Africa,1980-01-01,22.59363914,369613669.0
Sub-Saharan Africa,1981-01-01,23.03143413,380212462.00000006
Sub-Saharan Africa,1982-01-01,23.47563949,391106807.99999994
Sub-Saharan Africa,1983-01-01,23.927730899999997,402321984.0
Sub-Saharan Africa,1984-01-01,24.39361096,413893088.0
Sub-Saharan Africa,1985-01-01,24.89723722,425840823.99999994
Sub-Saharan Africa,1986-01-01,25.41510677,438183669.0
Sub-Saharan Africa,1987-01-01,25.92743448,450901734.0
Sub-Saharan Africa,1988-01-01,26.43880838,463931640.0
Sub-Saharan Africa,1989-01-01,26.94456291,477185742.0
Sub-Saharan Africa,1990-01-01,27.47393474,490604852.0
Sub-Saharan Africa,1991-01-01,27.91702497,504170685.0
Sub-Saharan Africa,1992-01-01,28.34832727,517912760.0
Sub-Saharan Africa,1993-01-01,28.77489065,531879717.00000006
Sub-Saharan Africa,1994-01-01,29.18378209,546142848.0
Sub-Saharan Africa,1995-01-01,29.56998743,560759472.0000001
Sub-Saharan Africa,1996-01-01,29.94474404,575759590.0
Sub-Saharan Africa,1997-01-01,30.32125943,591147880.0
Sub-Saharan Africa,1998-01-01,30.68474542,606928480.0
Sub-Saharan Africa,1999-01-01,31.04827611,623097136.0
Sub-Saharan Africa,2000-01-01,31.41678461,639661386.0
Sub-Saharan Africa,2001-01-01,31.85543709,656627152.9999999
Sub-Saharan Africa,2002-01-01,32.30857305,674033149.0000001
Sub-Saharan Africa,2003-01-01,32.76594681,691957671.0
Sub-Saharan Africa,2004-01-01,33.22799988,710499930.0
Sub-Saharan Africa,2005-01-01,33.70110369,729733003.0
Sub-Saharan Africa,2006-01-01,34.16827177,749688417.0
Sub-Saharan Africa,2007-01-01,34.59133632,770356723.0
Sub-Saharan Africa,2008-01-01,35.10473236,791717389.0000001
Sub-Saharan Africa,2009-01-01,35.62254018,813730465.0
Sub-Saharan Africa,2010-01-01,36.148916899999996,836363757.0
Sub-Saharan Africa,2011-01-01,36.68159443,859610522.9999999
Sub-Saharan Africa,2012-01-01,37.20222481,883472694.0
Sub-Saharan Africa,2013-01-01,37.723336200000006,907933933.0
Sub-Saharan Africa,2014-01-01,38.24814856,932975029.0000001
Sub-Saharan Africa,2015-01-01,38.77561246,958577200.9999999
Sub-Saharan Africa,2016-01-01,39.30538182,984733520.0
Sub-Saharan Africa,2017-01-01,,1011429072.0
Sub-Saharan Africa,2018-01-01,,1038627212.0
Sub-Saharan Africa,2019-01-01,,1066283410.9999999
Sub-Saharan Africa,2020-01-01,,15321118470.000004
Sub-Saharan Africa,2021-01-01,,10084429908.0
Sub-Saharan Africa,2022-01-01,,10315356729.999998
Sub-Saharan Africa,2023-01-01,,10545139620.000002
Sub-Saharan Africa,2024-01-01,,10778363015.999998
Sub-Saharan Africa,2025-01-01,,17224384457.000004
Sub-Saharan Africa,2026-01-01,,11266236458.0
Sub-Saharan Africa,2027-01-01,,11520979340.000002
Sub-Saharan Africa,2028-01-01,,11782155547.999998
Sub-Saharan Africa,2029-01-01,,12048701975.000002
Sub-Saharan Africa,2030-01-01,,19318592954.0
Sub-Saharan Africa,2031-01-01,,12595570783.0
Sub-Saharan Africa,2032-01-01,,12876258864.0
Sub-Saharan Africa,2033-01-01,,13161733390.0
Sub-Saharan Africa,2034-01-01,,13451799486.000002
Sub-Saharan Africa,2035-01-01,,21589170678.0
Sub-Saharan Africa,2036-01-01,,14045026492.999998
Sub-Saharan Africa,2037-01-01,,14347934392.0
Sub-Saharan Africa,2038-01-01,,14654761025.0
Sub-Saharan Africa,2039-01-01,,14965243875.999998
Sub-Saharan Africa,2040-01-01,,24007272663.0
Sub-Saharan Africa,2041-01-01,,15596405870.000002
Sub-Saharan Africa,2042-01-01,,15916891392.0
Sub-Saharan Africa,2043-01-01,,16240472826.999998
Sub-Saharan Africa,2044-01-01,,16567005526.999998
Sub-Saharan Africa,2045-01-01,,26540155700.0
Sub-Saharan Africa,2046-01-01,,17228565488.0
Sub-Saharan Africa,2047-01-01,,17563543095.0
Sub-Saharan Africa,2048-01-01,,17901419836.0
Sub-Saharan Africa,2049-01-01,,18242347645.0
Sub-Saharan Africa,2050-01-01,,29166442479.0
Sub-Saharan Africa,2051-01-01,,18933820966.999996
Sub-Saharan Africa,2052-01-01,,19284473403.0
Sub-Saharan Africa,2053-01-01,,19638516230.0
Sub-Saharan Africa,2054-01-01,,19996058006.0
Sub-Saharan Africa,2055-01-01,,31890068876.999996
Sub-Saharan Africa,2056-01-01,,20722062053.0
Sub-Saharan Africa,2057-01-01,,21090721952.000004
Sub-Saharan Africa,2058-01-01,,21463326729.999996
Sub-Saharan Africa,2059-01-01,,21840029347.999996
Sub-Saharan Africa,2060-01-01,,34705831754.0
Sub-Saharan Africa,2061-01-01,,22606262046.0
Sub-Saharan Africa,2062-01-01,,22996004441.0
Sub-Saharan Africa,2063-01-01,,23390293854.0
Sub-Saharan Africa,2064-01-01,,23789221539.0
Sub-Saharan Africa,2065-01-01,,37621488449.99999
Sub-Saharan Africa,2066-01-01,,24601390460.000004
Sub-Saharan Africa,2067-01-01,,25014859729.000004
Sub-Saharan Africa,2068-01-01,,25433357640.0
Sub-Saharan Africa,2069-01-01,,25856940731.999996
Sub-Saharan Africa,2070-01-01,,40646508638.00001
Sub-Saharan Africa,2071-01-01,,26719728639.0
Sub-Saharan Africa,2072-01-01,,27159213568.0
Sub-Saharan Africa,2073-01-01,,27604263257.000004
Sub-Saharan Africa,2074-01-01,,28055002170.999996
Sub-Saharan Africa,2075-01-01,,43781829874.00001
Sub-Saharan Africa,2076-01-01,,28974183629.0
Sub-Saharan Africa,2077-01-01,,29443027646.0
Sub-Saharan Africa,2078-01-01,,29918303995.0
Sub-Saharan Africa,2079-01-01,,30400216107.0
Sub-Saharan Africa,2080-01-01,,47036898873.99999
Sub-Saharan Africa,2081-01-01,,31384908009.999996
Sub-Saharan Africa,2082-01-01,,31888254989.000004
Sub-Saharan Africa,2083-01-01,,32399377111.0
Sub-Saharan Africa,2084-01-01,,32918644369.0
Sub-Saharan Africa,2085-01-01,,50426808180.0
Sub-Saharan Africa,2086-01-01,,33983110064.000004
Sub-Saharan Africa,2087-01-01,,34529044800.00001
Sub-Saharan Africa,2088-01-01,,35084647853.0
Sub-Saharan Africa,2089-01-01,,35650345439.0
Sub-Saharan Africa,2090-01-01,,53988179589.99999
Sub-Saharan Africa,2091-01-01,,36813776966.0
Sub-Saharan Africa,2092-01-01,,37412404354.0
Sub-Saharan Africa,2093-01-01,,38022916567.0
Sub-Saharan Africa,2094-01-01,,38645787624.0
Sub-Saharan Africa,2095-01-01,,57767146422.0
Sub-Saharan Africa,2096-01-01,,39930574476.0
Sub-Saharan Africa,2097-01-01,,40593516647.0
Sub-Saharan Africa,2098-01-01,,41270869345.0
Sub-Saharan Africa,2099-01-01,,41963186833.00001
Sub-Saharan Africa,2100-01-01,,61843761014.0
Sudan,1950-01-01,6.824,5733789.000000001
Sudan,1951-01-01,7.147,5884651.0
Sudan,1952-01-01,7.484,6041331.999999999
Sudan,1953-01-01,7.835,6204099.0
Sudan,1954-01-01,8.202,6373314.0
Sudan,1955-01-01,8.584,6549294.0
Sudan,1956-01-01,8.982999999999999,6732439.0
Sudan,1957-01-01,9.397,6923115.0
Sudan,1958-01-01,9.829,7121738.0
Sudan,1959-01-01,10.277999999999999,7328726.0
Sudan,1960-01-01,10.745999999999999,7544498.000000001
Sudan,1961-01-01,11.232000000000001,7769475.0
Sudan,1962-01-01,11.737,8004121.999999999
Sudan,1963-01-01,12.262,8248818.000000001
Sudan,1964-01-01,12.808,8503989.0
Sudan,1965-01-01,13.373,8770094.000000002
Sudan,1966-01-01,13.959000000000001,9047803.0
Sudan,1967-01-01,14.567,9337662.0
Sudan,1968-01-01,15.197000000000001,9639846.0
Sudan,1969-01-01,15.847999999999999,9954411.0
Sudan,1970-01-01,16.523,10281695.0
Sudan,1971-01-01,17.22,10621471.000000002
Sudan,1972-01-01,17.941,10974626.0
Sudan,1973-01-01,18.548,11343923.0
Sudan,1974-01-01,18.744,11732957.0
Sudan,1975-01-01,18.942999999999998,12144128.0
Sudan,1976-01-01,19.143,12578398.000000002
Sudan,1977-01-01,19.344,13034631.000000002
Sudan,1978-01-01,19.547,13510428.999999998
Sudan,1979-01-01,19.752,14002302.0
Sudan,1980-01-01,19.959,14507466.0
Sudan,1981-01-01,20.166,15027253.999999998
Sudan,1982-01-01,20.375999999999998,15562128.999999998
Sudan,1983-01-01,20.901,16107613.000000002
Sudan,1984-01-01,21.903000000000002,16657956.000000002
Sudan,1985-01-01,22.936999999999998,17210182.0
Sudan,1986-01-01,24.005,17757494.0
Sudan,1987-01-01,25.107,18303430.0
Sudan,1988-01-01,26.244,18867558.999999996
Sudan,1989-01-01,27.41,19476653.000000004
Sudan,1990-01-01,28.61,20147592.0
Sudan,1991-01-01,29.84,20891442.0
Sudan,1992-01-01,31.103,21696240.0
Sudan,1993-01-01,32.126999999999995,22527837.000000004
Sudan,1994-01-01,32.179,23338465.0
Sudan,1995-01-01,32.232,24094741.0
Sudan,1996-01-01,32.284,24782384.0
Sudan,1997-01-01,32.336999999999996,25413912.0
Sudan,1998-01-01,32.39,26015517.999999996
Sudan,1999-01-01,32.442,26626512.000000004
Sudan,2000-01-01,32.495,27275019.0
Sudan,2001-01-01,32.548,27971077.0
Sudan,2002-01-01,32.601,28704786.0
Sudan,2003-01-01,32.654,29460517.000000004
Sudan,2004-01-01,32.707,30214189.0
Sudan,2005-01-01,32.76,30949514.0
Sudan,2006-01-01,32.813,31661824.0
Sudan,2007-01-01,32.866,32360619.0
Sudan,2008-01-01,32.919000000000004,33060843.999999996
Sudan,2009-01-01,32.993,33783779.0
Sudan,2010-01-01,33.089,34545013.99999999
Sudan,2011-01-01,33.207,35349676.0
Sudan,2012-01-01,33.346,36193781.0
Sudan,2013-01-01,33.507,37072555.0
Sudan,2014-01-01,33.689,37977657.0
Sudan,2015-01-01,33.894,38902948.0
Sudan,2016-01-01,34.121,39847433.0
Sudan,2017-01-01,,40813398.0
Sudan,2018-01-01,,41801532.0
Sudan,2019-01-01,,42813237.0
Sudan,2020-01-01,,613889765.9999999
Sudan,2021-01-01,,403489516.99999994
Sudan,2022-01-01,,412202067.99999994
Sudan,2023-01-01,,420880425.00000006
Sudan,2024-01-01,,429674099.00000006
Sudan,2025-01-01,,685508337.0
Sudan,2026-01-01,,447966765.0
Sudan,2027-01-01,,457465022.00000006
Sudan,2028-01-01,,467169644.0
Sudan,2029-01-01,,477043251.99999994
Sudan,2030-01-01,,763306561.0000001
Sudan,2031-01-01,,497212298.99999994
Sudan,2032-01-01,,507516181.00000006
Sudan,2033-01-01,,517963090.99999994
Sudan,2034-01-01,,528545687.00000006
Sudan,2035-01-01,,846496214.0000001
Sudan,2036-01-01,,550090335.0
Sudan,2037-01-01,,561040048.0
Sudan,2038-01-01,,572096631.0
Sudan,2039-01-01,,583250045.0
Sudan,2040-01-01,,933809516.0
Sudan,2041-01-01,,605814676.0
Sudan,2042-01-01,,617214980.9999999
Sudan,2043-01-01,,628683718.0
Sudan,2044-01-01,,640212052.0
Sudan,2045-01-01,,1023916577.0
Sudan,2046-01-01,,663422870.0
Sudan,2047-01-01,,675100175.0
Sudan,2048-01-01,,686823911.9999999
Sudan,2049-01-01,,698594379.0000001
Sudan,2050-01-01,,1115937955.0
Sudan,2051-01-01,,722278076.9999999
Sudan,2052-01-01,,734192660.0
Sudan,2053-01-01,,746162701.0000001
Sudan,2054-01-01,,758196700.0
Sudan,2055-01-01,,1209853436.0
Sudan,2056-01-01,,782481715.0000001
Sudan,2057-01-01,,794738250.0
Sudan,2058-01-01,,807075372.9999999
Sudan,2059-01-01,,819496753.0
Sudan,2060-01-01,,1305829072.9999998
Sudan,2061-01-01,,844604282.0
Sudan,2062-01-01,,857294218.0
Sudan,2063-01-01,,870081344.0
Sudan,2064-01-01,,882972110.0000001
Sudan,2065-01-01,,1404944518.0000002
Sudan,2066-01-01,,909078954.0000001
Sudan,2067-01-01,,922294611.0
Sudan,2068-01-01,,935611107.9999999
Sudan,2069-01-01,,949019261.0000001
Sudan,2070-01-01,,1506433126.0
Sudan,2071-01-01,,976086472.9999999
Sudan,2072-01-01,,989743738.0
Sudan,2073-01-01,,1003478003.0
Sudan,2074-01-01,,1017283224.9999999
Sudan,2075-01-01,,1609729355.0
Sudan,2076-01-01,,1045094026.9999999
Sudan,2077-01-01,,1059101294.0
Sudan,2078-01-01,,1073178349.9999999
Sudan,2079-01-01,,1087327494.0
Sudan,2080-01-01,,1714362914.0
Sudan,2081-01-01,,1115856309.0
Sudan,2082-01-01,,1130245527.0000002
Sudan,2083-01-01,,1144728451.0
Sudan,2084-01-01,,1159315362.0
Sudan,2085-01-01,,1820295338.0
Sudan,2086-01-01,,1188839662.0
Sudan,2087-01-01,,1203793284.0
Sudan,2088-01-01,,1218889673.0
Sudan,2089-01-01,,1234142480.0
Sudan,2090-01-01,,1929232787.0
Sudan,2091-01-01,,1265166239.9999998
Sudan,2092-01-01,,1280957399.0
Sudan,2093-01-01,,1296946383.0
Sudan,2094-01-01,,1313141548.0
Sudan,2095-01-01,,2041017048.0
Sudan,2096-01-01,,1346187202.0
Sudan,2097-01-01,,1363058294.0
Sudan,2098-01-01,,1380176900.0
Sudan,2099-01-01,,1397555838.0
Sudan,2100-01-01,,2160265264.0
Suriname,1950-01-01,46.888000000000005,214995.99999999997
Suriname,1951-01-01,46.925,222451.0
Suriname,1952-01-01,46.961999999999996,229210.99999999997
Suriname,1953-01-01,46.998999999999995,235692.99999999997
Suriname,1954-01-01,47.037,242210.99999999997
Suriname,1955-01-01,47.074,249002.0
Suriname,1956-01-01,47.111000000000004,256180.0
Suriname,1957-01-01,47.148,263756.0
Suriname,1958-01-01,47.18600000000001,271673.0
Suriname,1959-01-01,47.223,279760.99999999994
Suriname,1960-01-01,47.26,287870.0
Suriname,1961-01-01,47.297,295913.0
Suriname,1962-01-01,47.335,303894.0
Suriname,1963-01-01,47.372,311945.0
Suriname,1964-01-01,47.341,320267.0
Suriname,1965-01-01,47.108999999999995,328939.0
Suriname,1966-01-01,46.876999999999995,338155.0
Suriname,1967-01-01,46.644,347673.0
Suriname,1968-01-01,46.412,356551.0
Suriname,1969-01-01,46.18,363574.0
Suriname,1970-01-01,45.948,367926.0
Suriname,1971-01-01,45.716,369230.0
Suriname,1972-01-01,46.76,367907.0
Suriname,1973-01-01,49.086999999999996,364907.0
Suriname,1974-01-01,51.42100000000001,361665.0
Suriname,1975-01-01,53.748999999999995,359234.00000000006
Suriname,1976-01-01,56.06399999999999,357949.0
Suriname,1977-01-01,58.346000000000004,357649.0
Suriname,1978-01-01,60.597,358103.0
Suriname,1979-01-01,62.803000000000004,358825.99999999994
Suriname,1980-01-01,64.96,359531.0
Suriname,1981-01-01,65.035,360144.0
Suriname,1982-01-01,65.11,360926.99999999994
Suriname,1983-01-01,65.184,362282.0
Suriname,1984-01-01,65.259,364722.0
Suriname,1985-01-01,65.334,368635.99999999994
Suriname,1986-01-01,65.408,374133.00000000006
Suriname,1987-01-01,65.483,381033.0
Suriname,1988-01-01,65.557,388876.99999999994
Suriname,1989-01-01,65.632,397082.0
Suriname,1990-01-01,65.706,405169.00000000006
Suriname,1991-01-01,65.78,413009.0
Suriname,1992-01-01,65.854,420658.0
Suriname,1993-01-01,65.928,428028.0
Suriname,1994-01-01,66.002,435099.0
Suriname,1995-01-01,66.07600000000001,441851.0
Suriname,1996-01-01,66.15,448207.0
Suriname,1997-01-01,66.223,454165.0
Suriname,1998-01-01,66.297,459838.0
Suriname,1999-01-01,66.37100000000001,465380.0
Suriname,2000-01-01,66.444,470944.0
Suriname,2001-01-01,66.517,476574.0
Suriname,2002-01-01,66.59100000000001,482228.0
Suriname,2003-01-01,66.664,487938.00000000006
Suriname,2004-01-01,66.737,493680.0
Suriname,2005-01-01,66.682,499461.0
Suriname,2006-01-01,66.615,505292.0
Suriname,2007-01-01,66.547,511181.0
Suriname,2008-01-01,66.479,517121.99999999994
Suriname,2009-01-01,66.41199999999999,523113.00000000006
Suriname,2010-01-01,66.344,529126.0
Suriname,2011-01-01,66.27600000000001,535177.0
Suriname,2012-01-01,66.208,541247.0
Suriname,2013-01-01,66.14,547295.0
Suriname,2014-01-01,66.089,553278.0
Suriname,2015-01-01,66.056,559136.0
Suriname,2016-01-01,66.04,564883.0
Suriname,2017-01-01,,570501.0
Suriname,2018-01-01,,575987.0
Suriname,2019-01-01,,581363.0
Suriname,2020-01-01,,8212876.0
Suriname,2021-01-01,,5326982.0
Suriname,2022-01-01,,5373098.0
Suriname,2023-01-01,,5418156.999999999
Suriname,2024-01-01,,5462286.0
Suriname,2025-01-01,,8561679.999999998
Suriname,2026-01-01,,5548033.0
Suriname,2027-01-01,,5589614.0
Suriname,2028-01-01,,5630233.0
Suriname,2029-01-01,,5669847.0
Suriname,2030-01-01,,8870801.0
Suriname,2031-01-01,,5745877.999999999
Suriname,2032-01-01,,5782285.0
Suriname,2033-01-01,,5817630.0
Suriname,2034-01-01,,5851730.999999999
Suriname,2035-01-01,,9134602.0
Suriname,2036-01-01,,5916434.0
Suriname,2037-01-01,,5946982.0
Suriname,2038-01-01,,5976304.0
Suriname,2039-01-01,,6004416.999999999
Suriname,2040-01-01,,9349751.0
Suriname,2041-01-01,,6057060.0
Suriname,2042-01-01,,6081570.000000001
Suriname,2043-01-01,,6104937.000000001
Suriname,2044-01-01,,6127126.0
Suriname,2045-01-01,,9518303.0
Suriname,2046-01-01,,6168139.000000001
Suriname,2047-01-01,,6187016.0
Suriname,2048-01-01,,6204883.0
Suriname,2049-01-01,,6221756.000000001
Suriname,2050-01-01,,9640518.999999998
Suriname,2051-01-01,,6252886.0
Suriname,2052-01-01,,6267228.0
Suriname,2053-01-01,,6280726.000000001
Suriname,2054-01-01,,6293428.0
Suriname,2055-01-01,,9729741.0
Suriname,2056-01-01,,6316723.0
Suriname,2057-01-01,,6327302.0
Suriname,2058-01-01,,6337238.0
Suriname,2059-01-01,,6346584.000000001
Suriname,2060-01-01,,9786919.0
Suriname,2061-01-01,,6363632.000000001
Suriname,2062-01-01,,6371408.0
Suriname,2063-01-01,,6378612.999999999
Suriname,2064-01-01,,6385247.0
Suriname,2065-01-01,,9819814.0
Suriname,2066-01-01,,6396678.999999998
Suriname,2067-01-01,,6401500.0
Suriname,2068-01-01,,6405728.999999999
Suriname,2069-01-01,,6409371.999999999
Suriname,2070-01-01,,9827031.0
Suriname,2071-01-01,,6414976.0
Suriname,2072-01-01,,6416898.0
Suriname,2073-01-01,,6418260.0
Suriname,2074-01-01,,6419102.0
Suriname,2075-01-01,,9811479.000000002
Suriname,2076-01-01,,6418925.0
Suriname,2077-01-01,,6418013.0
Suriname,2078-01-01,,6416544.000000002
Suriname,2079-01-01,,6414705.0
Suriname,2080-01-01,,9768231.000000002
Suriname,2081-01-01,,6409545.0
Suriname,2082-01-01,,6406334.000000001
Suriname,2083-01-01,,6402737.0
Suriname,2084-01-01,,6398840.999999999
Suriname,2085-01-01,,9706046.0
Suriname,2086-01-01,,6390055.0
Suriname,2087-01-01,,6385255.000000001
Suriname,2088-01-01,,6380250.0
Suriname,2089-01-01,,6374956.0
Suriname,2090-01-01,,9630376.999999998
Suriname,2091-01-01,,6363821.0
Suriname,2092-01-01,,6357992.0
Suriname,2093-01-01,,6351994.000000001
Suriname,2094-01-01,,6345893.0
Suriname,2095-01-01,,9546009.000000002
Suriname,2096-01-01,,6333262.000000001
Suriname,2097-01-01,,6326782.0
Suriname,2098-01-01,,6320204.000000001
Suriname,2099-01-01,,6313532.0
Suriname,2100-01-01,,9451744.0
Swaziland,1950-01-01,2.2,
Swaziland,1951-01-01,2.262,
Swaziland,1952-01-01,2.325,
Swaziland,1953-01-01,2.39,
Swaziland,1954-01-01,2.457,
Swaziland,1955-01-01,2.526,
Swaziland,1956-01-01,2.597,
Swaziland,1957-01-01,2.8710000000000004,
Swaziland,1958-01-01,3.1839999999999997,
Swaziland,1959-01-01,3.531,
Swaziland,1960-01-01,3.9130000000000003,
Swaziland,1961-01-01,4.335,
Swaziland,1962-01-01,4.8,
Swaziland,1963-01-01,5.312,
Swaziland,1964-01-01,5.876,
Swaziland,1965-01-01,6.494,
Swaziland,1966-01-01,7.157,
Swaziland,1967-01-01,7.729,
Swaziland,1968-01-01,8.344,
Swaziland,1969-01-01,9.001,
